CaseID,Prefix length,Groud truth,Predicted,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
991703,2,W,W,1.0,1.0,1.0,10931,16814.246050593214,,5883.246050593214
990263,2,W,W,1.0,1.0,1.0,70436,15961.475598657647,,54474.52440134235
991635,2,W,W,1.0,1.0,1.0,17031,15541.79974850732,,1489.2002514926808
991322,2,K,W,0.0,0.0,0.0,80571,12446.900936803042,,68124.09906319696
991439,2,H,W,0.0,0.0,0.0,53009,11291.520372690844,,41717.479627309156
990151,2,W,W,1.0,1.0,1.0,246060,14694.827750930875,,231365.17224906912
990473,2,H,W,0.0,0.0,0.0,7879,11877.054829081651,,3998.0548290816514
990641,2,K,W,0.0,0.0,0.0,230671,10781.723409734026,,219889.27659026597
991983,2,K,W,0.0,0.0,0.0,4209,12002.943866358597,,7793.943866358597
991883,2,W,W,1.0,1.0,1.0,67692,14511.795732019113,,53180.20426798089
990551,2,W,W,1.0,1.0,1.0,178,16111.068631040645,,15933.068631040645
991780,2,W,W,1.0,1.0,1.0,581778,14311.112490534068,,567466.8875094659
990929,2,W,W,1.0,1.0,1.0,6614,18156.344705812775,,11542.344705812775
990489,2,K,K,1.0,1.0,1.0,79368,11817.152880593343,,67550.84711940665
991812,2,W,W,1.0,1.0,1.0,57535,10400.982901307741,,47134.01709869226
991172,2,W,W,1.0,1.0,1.0,16334,15132.945521976188,,1201.0544780238124
990147,2,K,W,0.0,0.0,0.0,5868,11869.896928485221,,6001.896928485221
991705,2,H,W,0.0,0.0,0.0,13477,15853.148387262645,,2376.148387262645
991929,2,K,W,0.0,0.0,0.0,2903,12394.253221552695,,9491.253221552695
990403,2,K,W,0.0,0.0,0.0,7882,9121.001074670607,,1239.0010746706066
990955,2,W,W,1.0,1.0,1.0,4498,16678.15191860288,,12180.151918602882
991878,2,W,W,1.0,1.0,1.0,17513,8729.152256683925,,8783.847743316075
990660,2,K,K,1.0,1.0,1.0,6419,12357.443363231427,,5938.443363231427
991373,2,W,W,1.0,1.0,1.0,274034,15852.1511517575,,258181.8488482425
990464,2,W,W,1.0,1.0,1.0,66531,16178.556967714923,,50352.443032285075
991350,2,W,W,1.0,1.0,1.0,1504,11487.094130869007,,9983.094130869007
990187,2,K,W,0.0,0.0,0.0,60569,11309.193173775833,,49259.806826224165
991148,2,H,K,0.0,0.0,0.0,6007,12137.982192597732,,6130.982192597732
991225,2,W,W,1.0,1.0,1.0,2225,14049.029135319597,,11824.029135319597
990609,2,W,W,1.0,1.0,1.0,15714,14294.361400163261,,1419.6385998367386
990144,2,P,K,0.0,0.0,0.0,20176,13486.41259967994,,6689.587400320061
990752,2,S,W,0.0,0.0,0.0,42366,37123.674616969976,,5242.325383030024
991535,2,W,W,1.0,1.0,1.0,255746,11743.158622640525,,244002.84137735947
990982,2,W,W,1.0,1.0,1.0,54175,17800.018742056487,,36374.98125794351
990198,2,K,W,0.0,0.0,0.0,11507,8805.336733574624,,2701.6632664253757
991634,2,W,W,1.0,1.0,1.0,51723,10956.944007409202,,40766.0559925908
990884,2,W,W,1.0,1.0,1.0,10283,11806.459186722102,,1523.4591867221025
990280,2,W,S,0.0,0.0,0.0,14065,18424.42534595849,,4359.425345958491
990294,2,W,W,1.0,1.0,1.0,84964,16267.374121885628,,68696.62587811437
991824,2,W,W,1.0,1.0,1.0,11783,16540.104931303405,,4757.1049313034055
990401,2,H,S,0.0,0.0,0.0,66,18535.42521016017,,18469.42521016017
990123,2,W,W,1.0,1.0,1.0,16237,16176.681178519002,,60.31882148099794
991208,2,W,W,1.0,1.0,1.0,517249,13629.234603354902,,503619.7653966451
990203,2,K,W,0.0,0.0,0.0,1937,13464.154364858005,,11527.154364858005
991463,2,W,W,1.0,1.0,1.0,55542,14159.363148303004,,41382.636851696996
990836,2,W,W,1.0,1.0,1.0,9244,11991.638267548342,,2747.638267548342
990247,2,W,W,1.0,1.0,1.0,154861,15386.02447252133,,139474.97552747867
991440,2,W,W,1.0,1.0,1.0,57882,17373.735243358162,,40508.26475664184
991754,2,W,W,1.0,1.0,1.0,70615,16107.096643564977,,54507.903356435025
991902,2,W,W,1.0,1.0,1.0,16323,10910.319008907469,,5412.680991092531
991708,2,X,W,0.0,0.0,0.0,77201,15531.343418264814,,61669.65658173519
991881,2,W,W,1.0,1.0,1.0,55412,11157.792170376551,,44254.20782962345
991154,2,W,W,1.0,1.0,1.0,6305,15912.620306839153,,9607.620306839153
991662,2,K,W,0.0,0.0,0.0,2219,12730.794772721603,,10511.794772721603
991427,2,W,W,1.0,1.0,1.0,3758,15032.45285165174,,11274.45285165174
990385,2,W,K,0.0,0.0,0.0,1271,11815.748736010364,,10544.748736010364
991759,2,W,K,0.0,0.0,0.0,1623,13148.912346062501,,11525.912346062501
990855,2,W,W,1.0,1.0,1.0,67144,12063.640366474267,,55080.35963352573
991590,2,W,W,1.0,1.0,1.0,3782,15566.769169192545,,11784.769169192545
990220,2,H,W,0.0,0.0,0.0,9708,12935.402220692118,,3227.402220692118
990642,2,H,W,0.0,0.0,0.0,10985,14299.993391717819,,3314.9933917178187
990002,2,W,W,1.0,1.0,1.0,23408,12703.413953353536,,10704.586046646464
990113,2,W,W,1.0,1.0,1.0,2815,16422.210732612526,,13607.210732612526
990699,2,K,W,0.0,0.0,0.0,8198,11000.002386190834,,2802.002386190834
991916,2,X,W,0.0,0.0,0.0,19732,15937.931901067102,,3794.0680989328976
990952,2,P,W,0.0,0.0,0.0,6138,12050.251670623511,,5912.251670623511
991649,2,W,K,0.0,0.0,0.0,10664,12098.36481577164,,1434.3648157716398
991637,2,W,W,1.0,1.0,1.0,2407,12867.585582375497,,10460.585582375497
991886,2,H,W,0.0,0.0,0.0,4764,14603.815753855493,,9839.815753855493
991411,2,W,W,1.0,1.0,1.0,2700,11243.23768209362,,8543.23768209362
991410,2,W,W,1.0,1.0,1.0,5738,11901.285956402173,,6163.285956402173
991534,2,K,W,0.0,0.0,0.0,4643,11814.024767057499,,7171.024767057499
991292,2,W,S,0.0,0.0,0.0,56501,27266.715280824985,,29234.284719175015
991809,2,H,W,0.0,0.0,0.0,528,16752.710300504514,,16224.710300504514
990442,2,W,W,1.0,1.0,1.0,61,16903.32831219342,,16842.32831219342
991521,2,W,W,1.0,1.0,1.0,1139,15917.031571160209,,14778.031571160209
991137,2,W,W,1.0,1.0,1.0,20,12738.661681559714,,12718.661681559714
991716,2,K,K,1.0,1.0,1.0,12998,12250.187370810267,,747.8126291897333
991257,2,W,W,1.0,1.0,1.0,1268,17039.907960697074,,15771.907960697074
991864,2,W,W,1.0,1.0,1.0,1235,7050.701632933995,,5815.701632933995
991632,2,H,W,0.0,0.0,0.0,4376,24774.66536917,,20398.66536917
991696,2,W,W,1.0,1.0,1.0,343010,14799.144441793596,,328210.8555582064
991398,2,X,W,0.0,0.0,0.0,5755,15651.360017713938,,9896.360017713938
990664,2,W,W,1.0,1.0,1.0,52184,15355.947109851484,,36828.052890148516
991836,2,W,W,1.0,1.0,1.0,27436,17105.3740825603,,10330.625917439698
991258,2,H,W,0.0,0.0,0.0,63504,16282.190852814461,,47221.80914718554
991774,2,W,W,1.0,1.0,1.0,10142,15853.48747816084,,5711.48747816084
991701,2,W,W,1.0,1.0,1.0,10433,8762.70067709347,,1670.2993229065305
990318,2,K,W,0.0,0.0,0.0,12989,11991.664470026839,,997.3355299731611
990649,2,W,W,1.0,1.0,1.0,81376,16203.564921456762,,65172.43507854324
991435,2,K,W,0.0,0.0,0.0,762,13554.221531385238,,12792.221531385238
991480,2,W,K,0.0,0.0,0.0,13605,12611.08489640312,,993.9151035968807
990710,2,W,W,1.0,1.0,1.0,17232,16214.34338805255,,1017.6566119474501
991383,2,W,W,1.0,1.0,1.0,4035,15777.537282254347,,11742.537282254347
991283,2,W,W,1.0,1.0,1.0,83991,16063.728459008174,,67927.27154099183
990973,2,K,W,0.0,0.0,0.0,66795,12423.130664839613,,54371.86933516039
990628,2,K,W,0.0,0.0,0.0,60984,10735.365830645187,,50248.63416935482
990633,2,H,W,0.0,0.0,0.0,4451,12520.393494358757,,8069.393494358757
991307,2,P,W,0.0,0.0,0.0,3803,11908.31284460612,,8105.31284460612
991401,2,W,W,1.0,1.0,1.0,4892,15748.719179874613,,10856.719179874613
991409,2,W,W,1.0,1.0,1.0,26153,15828.983536799498,,10324.016463200502
991249,2,W,W,1.0,1.0,1.0,2367,14705.022056388412,,12338.022056388412
991953,2,W,S,0.0,0.0,0.0,12130,9862.492683074617,,2267.507316925383
991255,2,W,K,0.0,0.0,0.0,21875,11286.696034002896,,10588.303965997104
991497,2,W,W,1.0,1.0,1.0,70751,15232.007845239159,,55518.99215476084
991372,2,W,W,1.0,1.0,1.0,892,15342.990754895929,,14450.990754895929
991530,2,W,W,1.0,1.0,1.0,2012,15440.997272407703,,13428.997272407703
991664,2,K,W,0.0,0.0,0.0,83825,12559.852885652735,,71265.14711434726
991355,2,W,W,1.0,1.0,1.0,12786,15854.099383099854,,3068.099383099854
991926,2,K,W,0.0,0.0,0.0,8275,12674.857105097639,,4399.857105097639
991901,2,K,W,0.0,0.0,0.0,59892,10603.773130328387,,49288.22686967161
991644,2,W,W,1.0,1.0,1.0,19274,15941.250367902614,,3332.749632097386
991849,2,K,W,0.0,0.0,0.0,30014,9530.667578035142,,20483.332421964857
990796,2,W,W,1.0,1.0,1.0,67043,14653.699107624421,,52389.30089237558
990646,2,K,W,0.0,0.0,0.0,7928,9647.396537094042,,1719.3965370940423
991013,2,W,W,1.0,1.0,1.0,320,17761.79549121865,,17441.79549121865
991840,2,W,K,0.0,0.0,0.0,20010,12189.895467789032,,7820.104532210968
990557,2,P,W,0.0,0.0,0.0,105368,9486.035509221432,,95881.96449077857
990682,2,W,W,1.0,1.0,1.0,1292,19083.779890886224,,17791.779890886224
990578,2,K,W,0.0,0.0,0.0,901,12131.888575024952,,11230.888575024952
991110,2,W,W,1.0,1.0,1.0,14803,16930.3893071916,,2127.389307191599
991267,2,W,W,1.0,1.0,1.0,778,12209.008634530215,,11431.008634530215
991723,2,W,W,1.0,1.0,1.0,68931,15336.622011298932,,53594.37798870107
991184,2,W,W,1.0,1.0,1.0,8028,11364.774795956691,,3336.7747959566914
990525,2,X,W,0.0,0.0,0.0,72896,13472.173864600303,,59423.82613539969
991060,2,W,W,1.0,1.0,1.0,59268,11562.8054218245,,47705.1945781755
990541,2,K,W,0.0,0.0,0.0,15149,11196.009255925328,,3952.990744074672
991195,2,W,W,1.0,1.0,1.0,288,15437.840644409967,,15149.840644409967
991679,2,W,W,1.0,1.0,1.0,5131,13430.985109725532,,8299.985109725532
990749,2,K,K,1.0,1.0,1.0,13224,11698.672208780814,,1525.327791219186
991852,2,W,W,1.0,1.0,1.0,2219,13051.799795464147,,10832.799795464147
991431,2,W,W,1.0,1.0,1.0,60765,10938.875086502232,,49826.12491349777
990485,2,W,W,1.0,1.0,1.0,12213,12042.654493181692,,170.34550681830842
991758,2,H,W,0.0,0.0,0.0,46195,29595.44668533142,,16599.55331466858
990096,2,K,W,0.0,0.0,0.0,4246,8962.155484733694,,4716.155484733694
991021,2,H,W,0.0,0.0,0.0,12072,12995.606268344272,,923.6062683442724
990564,2,W,W,1.0,1.0,1.0,7997,13293.92919264214,,5296.929192642139
991265,2,K,W,0.0,0.0,0.0,30865,13540.36812687173,,17324.63187312827
990743,2,H,W,0.0,0.0,0.0,6863,15400.919810885653,,8537.919810885653
990864,2,W,W,1.0,1.0,1.0,4596,15802.218475676107,,11206.218475676107
991599,2,K,W,0.0,0.0,0.0,1528,12402.747448552467,,10874.747448552467
991715,2,W,W,1.0,1.0,1.0,9198,13161.837874572766,,3963.837874572766
991485,2,W,W,1.0,1.0,1.0,19165,12085.582630231975,,7079.417369768025
990892,2,H,W,0.0,0.0,0.0,15044,16470.1458550391,,1426.1458550390998
991578,2,P,W,0.0,0.0,0.0,7890,9256.726830639718,,1366.7268306397182
991039,2,W,W,1.0,1.0,1.0,50044,9907.997140290043,,40136.00285970996
990207,2,W,W,1.0,1.0,1.0,164,10787.457899219173,,10623.457899219173
990393,2,W,W,1.0,1.0,1.0,8317,19403.046302114388,,11086.046302114388
990795,2,K,W,0.0,0.0,0.0,13898,12370.224007448827,,1527.7759925511727
990871,2,W,W,1.0,1.0,1.0,60494,14687.827065205425,,45806.17293479457
990398,2,P,W,0.0,0.0,0.0,1662,12520.647812532403,,10858.647812532403
990767,2,W,W,1.0,1.0,1.0,6104,14058.74871351966,,7954.748713519661
991842,2,W,W,1.0,1.0,1.0,7596,11924.452800699042,,4328.452800699042
991242,2,W,W,1.0,1.0,1.0,404274,14371.014439022376,,389902.9855609776
991029,2,W,W,1.0,1.0,1.0,8319,11733.534606420862,,3414.5346064208625
991793,2,K,W,0.0,0.0,0.0,7655,13100.024686476452,,5445.024686476452
990643,2,W,W,1.0,1.0,1.0,630,16757.2202094505,,16127.220209450501
991892,2,W,W,1.0,1.0,1.0,2882,9605.995079746768,,6723.995079746768
990613,2,W,W,1.0,1.0,1.0,6648,16818.936294244148,,10170.936294244148
991763,2,K,W,0.0,0.0,0.0,2068,11529.687030326755,,9461.687030326755
990961,2,K,K,1.0,1.0,1.0,255794,11108.374295931508,,244685.6257040685
991571,2,K,W,0.0,0.0,0.0,713,10678.348466774927,,9965.348466774927
990726,2,W,W,1.0,1.0,1.0,12872,16341.742921148725,,3469.742921148725
990684,2,W,W,1.0,1.0,1.0,230289,11125.263334644987,,219163.736665355
990099,2,W,W,1.0,1.0,1.0,2373,15459.863056925431,,13086.863056925431
990805,2,W,W,1.0,1.0,1.0,5529,15208.945040195144,,9679.945040195144
991752,2,K,W,0.0,0.0,0.0,3672,13615.772694696583,,9943.772694696583
991598,2,W,W,1.0,1.0,1.0,2804,12560.729898021247,,9756.729898021247
990407,2,K,W,0.0,0.0,0.0,1634,12183.090529991177,,10549.090529991177
990503,2,K,W,0.0,0.0,0.0,4231,11620.711357980255,,7389.711357980255
991072,2,W,K,0.0,0.0,0.0,736,11587.201470627324,,10851.201470627324
991057,2,W,K,0.0,0.0,0.0,12181,11281.110282116277,,899.8897178837233
990930,2,K,W,0.0,0.0,0.0,7292,12556.139840317506,,5264.139840317506
990780,2,H,W,0.0,0.0,0.0,5765,13524.998061249935,,7759.998061249935
990201,2,H,W,0.0,0.0,0.0,5351,12370.396635542455,,7019.3966355424545
990135,2,X,W,0.0,0.0,0.0,61385,16690.132616565,,44694.867383435005
991052,2,W,W,1.0,1.0,1.0,11010,11520.652569873271,,510.6525698732712
990041,2,W,W,1.0,1.0,1.0,5845,17152.535461210085,,11307.535461210085
991018,2,P,W,0.0,0.0,0.0,1860,11841.310024445167,,9981.310024445167
990231,2,K,W,0.0,0.0,0.0,8964,11114.018618064181,,2150.0186180641813
991514,2,W,W,1.0,1.0,1.0,1315,11974.86097469904,,10659.86097469904
991797,2,W,W,1.0,1.0,1.0,1221,16060.799946705587,,14839.799946705587
990379,2,X,W,0.0,0.0,0.0,12936,17128.476961983193,,4192.476961983193
990289,2,W,W,1.0,1.0,1.0,17345,16795.592968547993,,549.4070314520068
990419,2,W,W,1.0,1.0,1.0,9322,15169.77695880916,,5847.77695880916
991699,2,W,W,1.0,1.0,1.0,15614,16847.570979274402,,1233.570979274402
990392,2,W,W,1.0,1.0,1.0,4877,12119.608089882388,,7242.6080898823875
990593,2,P,W,0.0,0.0,0.0,232394,12108.211553058525,,220285.78844694147
991523,2,W,W,1.0,1.0,1.0,24,13345.09184389062,,13321.09184389062
991163,2,W,W,1.0,1.0,1.0,137,12754.759251290361,,12617.759251290361
991087,2,W,W,1.0,1.0,1.0,239059,15963.684313462703,,223095.3156865373
991496,2,K,W,0.0,0.0,0.0,56952,8650.050056746488,,48301.94994325351
990648,2,H,W,0.0,0.0,0.0,8832,13197.95722051953,,4365.957220519531
991153,2,W,W,1.0,1.0,1.0,595,13043.217713095299,,12448.217713095299
991368,2,H,W,0.0,0.0,0.0,56369,8217.145037599785,,48151.85496240022
990521,2,W,W,1.0,1.0,1.0,3693,11206.324555180629,,7513.3245551806285
991863,2,K,W,0.0,0.0,0.0,3818,10131.371728153355,,6313.371728153355
990065,2,W,W,1.0,1.0,1.0,2446,14561.087218038467,,12115.087218038467
991837,2,K,W,0.0,0.0,0.0,3270,11993.364548484604,,8723.364548484604
990015,2,K,W,0.0,0.0,0.0,57945,15022.796467664522,,42922.20353233548
991181,2,W,W,1.0,1.0,1.0,58327,11256.513861419064,,47070.486138580934
991065,2,W,W,1.0,1.0,1.0,2645,11199.704576054515,,8554.704576054515
990493,2,W,W,1.0,1.0,1.0,24071,15695.680739430212,,8375.319260569788
990380,2,P,K,0.0,0.0,0.0,6244,11358.258085422302,,5114.2580854223015
990188,2,W,W,1.0,1.0,1.0,69428,14024.824210477573,,55403.17578952243
990764,2,W,W,1.0,1.0,1.0,263970,14800.19254093347,,249169.80745906653
990217,2,W,W,1.0,1.0,1.0,11202,10879.538032623868,,322.4619673761317
990792,2,W,W,1.0,1.0,1.0,4693,16126.42174211753,,11433.42174211753
991077,2,W,W,1.0,1.0,1.0,16480,11578.059888276455,,4901.940111723545
990879,2,W,W,1.0,1.0,1.0,16111,12340.229876181267,,3770.770123818733
990338,2,H,W,0.0,0.0,0.0,8854,15180.014421290101,,6326.014421290101
991773,2,S,W,0.0,0.0,0.0,11797,11347.861866748113,,449.13813325188676
990720,2,W,W,1.0,1.0,1.0,3425,16431.41242653171,,13006.412426531711
991749,2,K,K,1.0,1.0,1.0,81492,11407.363071447648,,70084.63692855235
990296,2,H,W,0.0,0.0,0.0,54460,15157.110372439332,,39302.88962756067
991726,2,W,W,1.0,1.0,1.0,1700,16415.393464236553,,14715.393464236553
991017,2,X,W,0.0,0.0,0.0,235668,14600.8656630412,,221067.1343369588
991276,2,W,W,1.0,1.0,1.0,11210,14971.02961808835,,3761.0296180883506
991751,2,W,W,1.0,1.0,1.0,8401,10448.515738623277,,2047.5157386232768
991486,2,H,W,0.0,0.0,0.0,6191,16111.252048390123,,9920.252048390123
990456,2,S,W,0.0,0.0,0.0,4420,12525.801994184958,,8105.801994184958
991997,2,H,W,0.0,0.0,0.0,12905,15707.26377624808,,2802.263776248081
990816,2,W,W,1.0,1.0,1.0,6258,11705.276774684284,,5447.276774684284
991887,2,W,W,1.0,1.0,1.0,42210,8367.516437726366,,33842.483562273635
990270,2,W,W,1.0,1.0,1.0,91948,11683.407723734139,,80264.59227626586
990996,2,W,W,1.0,1.0,1.0,10531,12179.940067282498,,1648.9400672824977
990202,2,W,W,1.0,1.0,1.0,25691,18670.203052936602,,7020.796947063398
990162,2,H,W,0.0,0.0,0.0,14364,15117.057572073514,,753.0575720735142
991580,2,K,W,0.0,0.0,0.0,3406,9032.042118851565,,5626.042118851565
990730,2,W,W,1.0,1.0,1.0,1849,13478.10949664097,,11629.10949664097
990402,2,K,W,0.0,0.0,0.0,1306,12564.97932350453,,11258.97932350453
990703,2,W,K,0.0,0.0,0.0,3797,12106.401270058846,,8309.401270058846
991501,2,W,W,1.0,1.0,1.0,4182,15576.340780455215,,11394.340780455215
991846,2,H,W,0.0,0.0,0.0,63718,15868.143911574161,,47849.85608842584
991796,2,P,W,0.0,0.0,0.0,0,11782.967894088551,,11782.967894088551
991130,2,W,W,1.0,1.0,1.0,11926,8478.510136638988,,3447.489863361012
990566,2,H,W,0.0,0.0,0.0,3968,10258.46145547436,,6290.46145547436
991414,2,W,W,1.0,1.0,1.0,981,10097.629101138482,,9116.629101138482
991022,2,H,W,0.0,0.0,0.0,9102,15750.08170875645,,6648.08170875645
991026,2,K,K,1.0,1.0,1.0,5525,12372.016565242464,,6847.016565242464
991412,2,K,W,0.0,0.0,0.0,10058,9746.910467780519,,311.08953221948104
991896,2,H,W,0.0,0.0,0.0,45263,45007.652057837884,,255.34794216211594
991586,2,W,K,0.0,0.0,0.0,2063,12295.674873480784,,10232.674873480784
991105,2,K,W,0.0,0.0,0.0,2515,12097.67969802506,,9582.67969802506
990206,2,W,W,1.0,1.0,1.0,455,13627.14765300874,,13172.14765300874
990035,2,S,W,0.0,0.0,0.0,210913,32911.243950681055,,178001.75604931894
990776,2,K,W,0.0,0.0,0.0,980,10811.379220764526,,9831.379220764526
990509,2,W,K,0.0,0.0,0.0,5102,12560.114910437704,,7458.114910437704
991452,2,W,W,1.0,1.0,1.0,11770,11568.693272874967,,201.30672712503292
991479,2,W,W,1.0,1.0,1.0,251,11880.391791784337,,11629.391791784337
991971,2,W,W,1.0,1.0,1.0,5058,12085.793020721081,,7027.793020721081
991391,2,H,W,0.0,0.0,0.0,51184,36757.61982708004,,14426.380172919962
990092,2,W,W,1.0,1.0,1.0,14014,16135.019237709024,,2121.0192377090243
991364,2,K,W,0.0,0.0,0.0,9231,11883.254027229552,,2652.254027229552
990898,2,W,W,1.0,1.0,1.0,18512,11549.808221828933,,6962.191778171067
990565,2,W,W,1.0,1.0,1.0,26457,16142.177138305455,,10314.822861694545
991370,2,W,W,1.0,1.0,1.0,6856,12833.457624794493,,5977.457624794493
990777,2,H,W,0.0,0.0,0.0,2472,12357.132016133994,,9885.132016133994
990242,2,W,W,1.0,1.0,1.0,4207,15195.265805097528,,10988.265805097528
990014,2,W,W,1.0,1.0,1.0,1803,12287.266960527826,,10484.266960527826
990316,2,W,W,1.0,1.0,1.0,12667,15920.51341815576,,3253.5134181557605
990601,2,W,W,1.0,1.0,1.0,231988,10927.15487200282,,221060.8451279972
990388,2,W,W,1.0,1.0,1.0,4112,12198.566176188091,,8086.566176188091
991298,2,W,W,1.0,1.0,1.0,467,13110.77540927148,,12643.77540927148
990167,2,W,W,1.0,1.0,1.0,45342,42260.44241058066,,3081.557589419339
990841,2,K,W,0.0,0.0,0.0,8056,11050.198628379461,,2994.1986283794613
990021,2,K,W,0.0,0.0,0.0,17907,10482.280714810986,,7424.719285189014
990647,2,W,W,1.0,1.0,1.0,950,19095.050039284393,,18145.050039284393
991843,2,W,W,1.0,1.0,1.0,79232,15491.161146828776,,63740.838853171226
991509,2,W,W,1.0,1.0,1.0,80496,15229.436919701939,,65266.56308029806
991155,2,K,W,0.0,0.0,0.0,69404,11826.343785256677,,57577.65621474332
991529,2,K,W,0.0,0.0,0.0,3897,11575.189946219918,,7678.189946219918
990832,2,K,W,0.0,0.0,0.0,43972,18840.600853246095,,25131.399146753905
991268,2,H,W,0.0,0.0,0.0,6809,11940.797752653145,,5131.797752653145
991591,2,W,W,1.0,1.0,1.0,9188,17003.882635408445,,7815.882635408445
991900,2,K,W,0.0,0.0,0.0,182144,12054.855600227633,,170089.14439977237
990563,2,W,W,1.0,1.0,1.0,11786,16727.953582291793,,4941.953582291793
991952,2,W,W,1.0,1.0,1.0,26011,16340.699445975644,,9670.300554024356
990687,2,W,W,1.0,1.0,1.0,2899,10065.852430672003,,7166.852430672003
990958,2,K,K,1.0,1.0,1.0,392,11971.801450003968,,11579.801450003968
990190,2,P,W,0.0,0.0,0.0,0,11864.107722059684,,11864.107722059684
991807,2,H,W,0.0,0.0,0.0,19388,12174.011371192022,,7213.988628807978
990976,2,X,W,0.0,0.0,0.0,527994,16026.009220550839,,511967.9907794492
990700,2,W,W,1.0,1.0,1.0,3720,15712.199090139075,,11992.199090139075
991500,2,H,W,0.0,0.0,0.0,5310,12471.56440501876,,7161.56440501876
991706,2,H,W,0.0,0.0,0.0,51572,16299.193178714382,,35272.806821285616
990511,2,K,W,0.0,0.0,0.0,333044,11638.098243785174,,321405.90175621485
991083,2,W,W,1.0,1.0,1.0,1819,16449.946826762563,,14630.946826762563
990475,2,W,W,1.0,1.0,1.0,173429,34613.13500342981,,138815.8649965702
991585,2,W,W,1.0,1.0,1.0,6644,12889.194920524069,,6245.194920524069
990857,2,W,W,1.0,1.0,1.0,30063,16262.619142699585,,13800.380857300415
990748,2,K,W,0.0,0.0,0.0,26591,13318.793803413379,,13272.206196586621
990253,2,W,W,1.0,1.0,1.0,24676,15790.808066951864,,8885.191933048136
990022,2,H,K,0.0,0.0,0.0,3851,11110.546019002217,,7259.546019002217
991338,2,K,W,0.0,0.0,0.0,4070,13015.517069357344,,8945.517069357344
990460,2,K,K,1.0,1.0,1.0,16593,10887.345600554796,,5705.654399445204
991185,2,K,W,0.0,0.0,0.0,4635,12047.773224422164,,7412.773224422164
990277,2,K,W,0.0,0.0,0.0,11673,12456.673690621232,,783.6736906212318
990956,2,W,W,1.0,1.0,1.0,18356,16033.63414179342,,2322.36585820658
991216,2,K,W,0.0,0.0,0.0,17460,13840.19229905524,,3619.8077009447607
990386,2,W,W,1.0,1.0,1.0,2728,14890.34756282978,,12162.34756282978
990806,2,K,W,0.0,0.0,0.0,104424,9043.423242452782,,95380.57675754721
991438,2,W,W,1.0,1.0,1.0,143488,11650.651542968559,,131837.34845703145
991516,2,W,W,1.0,1.0,1.0,11932,11375.17101463088,,556.8289853691203
990344,2,P,W,0.0,0.0,0.0,666,11364.915056282764,,10698.915056282764
990770,2,K,W,0.0,0.0,0.0,71162,7696.686748539281,,63465.31325146072
991333,2,H,W,0.0,0.0,0.0,232759,15525.843980425007,,217233.156019575
991686,2,H,W,0.0,0.0,0.0,7364,13444.741410936374,,6080.741410936374
990131,2,W,W,1.0,1.0,1.0,5235,13338.229877168977,,8103.229877168977
991688,2,W,W,1.0,1.0,1.0,5245,11926.442647742537,,6681.442647742537
990872,2,K,K,1.0,1.0,1.0,6605,9735.853021854851,,3130.8530218548512
991124,2,W,W,1.0,1.0,1.0,3238,15539.720504772482,,12301.720504772482
991397,2,K,W,0.0,0.0,0.0,46905,45294.692503159466,,1610.3074968405344
990088,2,K,K,1.0,1.0,1.0,10379,11122.978324387836,,743.9783243878355
991483,2,W,W,1.0,1.0,1.0,2921,16671.502654353742,,13750.502654353742
990331,2,W,W,1.0,1.0,1.0,906,14517.31520704836,,13611.31520704836
991239,2,H,W,0.0,0.0,0.0,10575,12750.988406370214,,2175.988406370214
990467,2,W,W,1.0,1.0,1.0,83924,10701.398941240826,,73222.60105875917
