CaseID,ActivityID,timestamp,related_objects,weight,price
990023,21,2019-05-23 10:29:24,880093,1.28,149.99
990023,4,2019-05-24 11:05:13,880092,1.48,199.99
990023,17,2019-05-24 14:55:25,880092:880093,2.76,354.98
990023,22,2019-05-27 09:22:27,880092:880093,2.76,354.98
990023,15,2019-05-28 10:47:51,880093,1.28,149.99
990023,1,2019-05-28 11:12:33,880089:880148:880091:880088:880092:880123:880090,5.445,4522.97
990023,6,2019-05-28 15:57:57,880089:880148:880091:880088:880092:880123:880090,5.445,4522.97
990023,8,2019-05-29 09:08:16,880089:880148:880091:880088:880092:880123:880090,5.445,4522.97
990023,4,2019-06-03 21:19:52,880093,1.28,149.99
990023,1,2019-06-04 01:00:00,880251:880249:880093:880250:880248,2.8,2536.98
990023,6,2019-06-04 11:15:46,880251:880249:880093:880250:880248,2.8,2536.98
990023,8,2019-06-05 09:41:01,880251:880249:880093:880250:880248,2.8,2536.98
990024,5,2019-05-22 22:56:27,880096:880094:880095,2.432,983.98
990024,4,2019-05-23 11:57:31,880094,0.98,129.99
990024,17,2019-05-23 12:55:00,880096:880094:880095,2.432,983.98
990024,21,2019-05-23 15:38:19,880096,1.28,149.99
990024,15,2019-05-23 16:56:29,880096,1.28,149.99
990024,4,2019-05-24 10:09:07,880095,0.172,699.0
990024,4,2019-05-28 13:31:07,880096,1.28,149.99
990024,1,2019-05-28 14:22:11,880154:880096:880156:880095:880150:880094,3.405,2451.98
990024,6,2019-05-28 16:01:33,880154:880096:880156:880095:880150:880094,3.405,2451.98
990024,8,2019-05-29 09:58:19,880154:880096:880156:880095:880150:880094,3.405,2451.98
990024,22,2019-05-29 19:51:41,880096:880094:880095,2.432,983.98
990025,5,2019-05-23 09:44:29,880101:880099:880102:880098:880097:880100,5.172999999999999,3773.96
990025,4,2019-05-23 10:52:26,880098,0.483,1099.0
990025,4,2019-05-23 12:15:16,880099,1.48,199.99
990025,4,2019-05-23 15:00:45,880101,1.25,2200.0
990025,1,2019-05-23 17:26:26,880101:880099:880098:880002:880003,4.273,3688.97
990025,6,2019-05-23 17:43:12,880101:880099:880098:880002:880003,4.273,3688.97
990025,4,2019-05-23 19:15:44,880100,0.78,99.99
990025,21,2019-05-24 12:33:21,880102,0.2,39.99
990025,8,2019-05-24 15:54:44,880101:880099:880098:880002:880003,4.273,3688.97
990025,15,2019-05-24 15:56:27,880102,0.2,39.99
990025,17,2019-05-24 17:01:23,880101:880099:880102:880098:880097:880100,5.172999999999999,3773.96
990025,4,2019-05-28 14:20:52,880097,0.98,129.99
990025,1,2019-05-29 13:59:21,880100:880097,1.76,229.98
990025,6,2019-05-29 19:08:32,880100:880097,1.76,229.98
990025,8,2019-05-30 14:50:42,880100:880097,1.76,229.98
990025,4,2019-05-31 10:56:50,880102,0.2,39.99
990025,22,2019-05-31 15:35:49,880101:880099:880102:880098:880097:880100,5.172999999999999,3773.96
990025,1,2019-06-04 15:15:34,880287:880288:880261:880102,0.97,748.97
990025,6,2019-06-04 18:00:57,880287:880288:880261:880102,0.97,748.97
990025,8,2019-06-05 15:51:44,880287:880288:880261:880102,0.97,748.97
990026,5,2019-05-23 11:48:45,880103:880109:880108:880107:880104:880106:880105,2.583,2729.98
990026,4,2019-05-23 11:55:58,880106,0.88,89.99
990026,4,2019-05-23 14:49:52,880103,0.495,129.0
990026,4,2019-05-23 16:36:27,880109,0.172,699.0
990026,1,2019-05-24 10:49:32,880103:880109:880014:880070:880073:880071:880069:880022:880072:880106:880020:880013,7.401,3148.95
990026,21,2019-05-24 10:55:36,880108,0.28,449.0
990026,4,2019-05-24 13:02:38,880107,0.166,799.0
990026,15,2019-05-24 15:56:31,880108,0.28,449.0
990026,17,2019-05-24 16:32:09,880103:880109:880108:880107:880104:880106:880105,2.583,2729.98
990026,4,2019-05-24 17:25:09,880105,0.38,29.99
990026,4,2019-05-24 17:39:53,880104,0.21,529.0
990026,6,2019-05-27 10:40:13,880103:880109:880014:880070:880073:880071:880069:880022:880072:880106:880020:880013,7.401,3148.95
990026,2,2019-05-27 14:56:21,880103:880109:880014:880070:880073:880071:880069:880022:880072:880106:880020:880013,7.401,3148.95
990026,8,2019-05-28 12:42:06,880103:880109:880014:880070:880073:880071:880069:880022:880072:880106:880020:880013,7.401,3148.95
990026,1,2019-05-29 15:38:06,880104:880021:880105:880107,1.136,1387.98
990026,6,2019-05-30 10:10:22,880104:880021:880105:880107,1.136,1387.98
990026,8,2019-05-30 12:02:46,880104:880021:880105:880107,1.136,1387.98
990026,4,2019-06-05 11:05:38,880108,0.28,449.0
990026,1,2019-06-07 13:43:45,880374:880373:880372:880303:880108:880375,2.106,1906.97
990026,6,2019-06-10 16:57:21,880374:880373:880372:880303:880108:880375,2.106,1906.97
990026,8,2019-06-11 10:57:37,880374:880373:880372:880303:880108:880375,2.106,1906.97
990026,16,2019-06-13 16:32:09,880103:880109:880108:880107:880104:880106:880105,2.583,2729.98
990026,22,2019-06-19 10:00:32,880103:880109:880108:880107:880104:880106:880105,2.583,2729.98
990027,5,2019-05-23 13:57:18,880111:880110,1.263,184.98
990027,4,2019-05-23 14:58:15,880110,0.483,79.99
990027,17,2019-05-23 16:27:55,880111:880110,1.263,184.98
990027,1,2019-05-27 16:26:44,880076:880110:880074:880075:880056:880054:880146:880057:880058,5.968999999999999,4143.94
990027,6,2019-05-27 18:57:39,880076:880110:880074:880075:880056:880054:880146:880057:880058,5.968999999999999,4143.94
990027,8,2019-05-28 17:52:39,880076:880110:880074:880075:880056:880054:880146:880057:880058,5.968999999999999,4143.94
990027,4,2019-05-30 15:56:05,880111,0.78,99.99
990027,1,2019-06-03 16:22:21,880239:880111:880240:880244,2.638,398.97
990027,6,2019-06-04 11:28:14,880239:880111:880240:880244,2.638,398.97
990027,8,2019-06-05 14:32:48,880239:880111:880240:880244,2.638,398.97
990027,16,2019-06-12 16:27:55,880111:880110,1.263,184.98
990027,22,2019-06-28 09:34:47,880111:880110,1.263,184.98
990028,5,2019-05-23 16:14:23,880114:880113:880112,0.973,1062.99
990028,17,2019-05-24 08:27:33,880114:880113:880112,0.973,1062.99
990028,4,2019-05-24 13:58:15,880113,0.28,449.0
990028,1,2019-05-24 15:49:44,880028:880026:880023:880077:880010:880012:880078:880024:880113:880011:880025,4.755,4659.96
990028,4,2019-05-24 18:15:43,880112,0.483,79.99
990028,6,2019-05-27 09:50:01,880028:880026:880023:880077:880010:880012:880078:880024:880113:880011:880025,4.755,4659.96
990028,8,2019-05-27 12:39:25,880028:880026:880023:880077:880010:880012:880078:880024:880113:880011:880025,4.755,4659.96
990028,21,2019-05-27 14:35:23,880114,0.21,529.0
990028,15,2019-05-27 16:13:44,880114,0.21,529.0
990028,4,2019-05-28 08:29:06,880114,0.21,529.0
990028,1,2019-05-29 16:14:37,880009:880114:880112:880027,1.413,1174.98
990028,6,2019-05-30 10:19:45,880009:880114:880112:880027,1.413,1174.98
990028,8,2019-05-31 11:00:07,880009:880114:880112:880027,1.413,1174.98
990028,22,2019-06-05 09:31:56,880114:880113:880112,0.973,1062.99
990029,5,2019-05-23 17:48:34,880116:880115:880117,0.634,2042.99
990029,21,2019-05-24 12:12:36,880116,0.188,1149.0
990029,4,2019-05-27 10:52:57,880115,0.166,799.0
990029,4,2019-05-27 16:26:44,880117,0.28,89.99
990029,15,2019-05-29 13:59:41,880116,0.188,1149.0
990029,1,2019-05-29 17:38:50,880115:880117,0.446,888.99
990029,4,2019-05-29 18:01:12,880116,0.188,1149.0
990029,6,2019-05-30 13:17:32,880115:880117,0.446,888.99
990029,17,2019-05-30 14:31:12,880116:880115:880117,0.634,2042.99
990029,8,2019-05-30 15:42:57,880115:880117,0.446,888.99
990029,22,2019-05-30 20:54:23,880116:880115:880117,0.634,2042.99
990029,1,2019-06-03 13:21:46,880254:880255:880257:880116:880253:880252:880258,1.966,4553.99
990029,6,2019-06-03 15:15:53,880254:880255:880257:880116:880253:880252:880258,1.966,4553.99
990029,8,2019-06-04 09:55:18,880254:880255:880257:880116:880253:880252:880258,1.966,4553.99
990030,5,2019-05-23 20:05:16,880118:880122:880121:880119:880120,3.86,940.96
990030,4,2019-05-24 09:32:57,880120,0.44,476.0
990030,17,2019-05-24 09:35:41,880118:880122:880121:880119:880120,3.86,940.96
990030,4,2019-05-24 14:54:46,880122,1.28,149.99
990030,21,2019-05-24 15:17:53,880119,0.98,129.99
990030,15,2019-05-27 10:17:35,880119,0.98,129.99
990030,4,2019-05-27 10:29:17,880121,0.28,89.99
990030,4,2019-05-27 11:49:13,880118,0.88,89.99
990030,1,2019-05-27 11:49:13,880118:880128:880122:880121:880120:880129:880036,4.785,3784.96
990030,6,2019-05-28 12:29:53,880118:880128:880122:880121:880120:880129:880036,4.785,3784.96
990030,8,2019-05-28 15:50:34,880118:880128:880122:880121:880120:880129:880036,4.785,3784.96
990030,4,2019-05-31 15:48:28,880119,0.98,129.99
990030,1,2019-06-04 19:51:21,880181:880119:880317:880315:880316,4.0,3098.97
990030,6,2019-06-05 11:11:34,880181:880119:880317:880315:880316,4.0,3098.97
990030,8,2019-06-05 13:23:11,880181:880119:880317:880315:880316,4.0,3098.97
990030,16,2019-06-13 09:35:41,880118:880122:880121:880119:880120,3.86,940.96
990030,22,2019-06-14 18:59:46,880118:880122:880121:880119:880120,3.86,940.96
990031,5,2019-05-23 22:50:07,880123,0.38,34.99
990031,17,2019-05-24 12:33:34,880123,0.38,34.99
990031,4,2019-05-27 14:14:58,880123,0.38,29.99
990031,1,2019-05-28 11:12:33,880089:880148:880091:880088:880092:880123:880090,5.445,4522.97
990031,22,2019-05-28 15:42:42,880123,0.38,34.99
990031,6,2019-05-28 15:57:57,880089:880148:880091:880088:880092:880123:880090,5.445,4522.97
990031,8,2019-05-29 09:08:16,880089:880148:880091:880088:880092:880123:880090,5.445,4522.97
990032,5,2019-05-24 09:31:49,880125:880126:880127:880124,2.329,1768.98
990032,17,2019-05-24 13:40:11,880125:880126:880127:880124,2.329,1768.98
990032,4,2019-05-24 13:58:11,880125,0.88,89.99
990032,21,2019-05-24 16:43:54,880126,0.483,79.99
990032,21,2019-05-27 10:09:08,880124,0.483,1099.0
990032,15,2019-05-28 13:58:57,880124,0.483,1099.0
990032,1,2019-05-28 16:07:01,880079:880202:880081:880125:880080,4.74,4649.97
990032,15,2019-05-28 17:20:33,880126,0.483,79.99
990032,4,2019-05-29 09:29:48,880126,0.483,79.99
990032,6,2019-05-29 16:16:17,880079:880202:880081:880125:880080,4.74,4649.97
990032,8,2019-05-29 20:01:33,880079:880202:880081:880125:880080,4.74,4649.97
990032,1,2019-05-31 12:36:18,880201:880208:880204:880207:880126:880203:880276:880210:880209,5.609,5815.96
990032,4,2019-06-03 13:21:46,880127,0.483,495.0
990032,6,2019-06-03 14:44:40,880201:880208:880204:880207:880126:880203:880276:880210:880209,5.609,5815.96
990032,4,2019-06-04 09:33:27,880124,0.483,1099.0
990032,8,2019-06-04 12:49:08,880201:880208:880204:880207:880126:880203:880276:880210:880209,5.609,5815.96
990032,1,2019-06-05 13:57:20,880274:880127:880124:880147,2.526,2192.99
990032,6,2019-06-05 16:32:10,880274:880127:880124:880147,2.526,2192.99
990032,8,2019-06-05 16:43:25,880274:880127:880124:880147,2.526,2192.99
990032,16,2019-06-13 13:40:11,880125:880126:880127:880124,2.329,1768.98
990032,22,2019-06-25 10:19:21,880125:880126:880127:880124,2.329,1768.98
990033,5,2019-05-24 11:23:25,880128:880129,1.422,2904.0
990033,4,2019-05-24 11:38:57,880129,0.172,699.0
990033,17,2019-05-24 11:59:26,880128:880129,1.422,2904.0
990033,4,2019-05-24 12:41:02,880128,1.25,2200.0
990033,22,2019-05-24 17:07:14,880128:880129,1.422,2904.0
990033,1,2019-05-27 11:49:13,880118:880128:880122:880121:880120:880129:880036,4.785,3784.96
990033,6,2019-05-28 12:29:53,880118:880128:880122:880121:880120:880129:880036,4.785,3784.96
990033,8,2019-05-28 15:50:34,880118:880128:880122:880121:880120:880129:880036,4.785,3784.96
990034,5,2019-05-24 13:06:38,880130:880132:880133:880134:880131,3.011,4052.98
990034,4,2019-05-24 15:37:55,880134,0.21,529.0
990034,21,2019-05-24 15:52:26,880130,1.25,2200.0
990034,17,2019-05-24 17:21:57,880130:880132:880133:880134:880131,3.011,4052.98
990034,4,2019-05-27 11:16:53,880131,0.483,79.99
990034,4,2019-05-27 13:12:53,880133,0.88,89.99
990034,1,2019-05-29 11:18:17,880082:880087:880085:880133:880083:880134:880175:880084:880131,3.616,3828.98
990034,6,2019-05-29 19:29:05,880082:880087:880085:880133:880083:880134:880175:880084:880131,3.616,3828.98
990034,4,2019-05-30 09:43:40,880132,0.188,1149.0
990034,8,2019-05-30 10:34:44,880082:880087:880085:880133:880083:880134:880175:880084:880131,3.616,3828.98
990034,15,2019-05-30 13:20:26,880130,1.25,2200.0
990034,4,2019-05-31 17:59:58,880130,1.25,2200.0
990034,1,2019-06-03 18:10:26,880130:880319:880132:880321,2.798,3508.98
990034,6,2019-06-05 09:11:11,880130:880319:880132:880321,2.798,3508.98
990034,2,2019-06-05 13:53:34,880130:880319:880132:880321,2.798,3508.98
990034,8,2019-06-05 15:58:13,880130:880319:880132:880321,2.798,3508.98
990034,16,2019-06-13 17:21:57,880130:880132:880133:880134:880131,3.011,4052.98
990034,16,2019-07-03 17:21:57,880130:880132:880133:880134:880131,3.011,4052.98
990034,22,2019-07-08 08:33:45,880130:880132:880133:880134:880131,3.011,4052.98
990035,5,2019-05-24 14:33:03,880135:880137:880138:880136,3.523,1902.98
990035,21,2019-05-24 22:21:22,880136,0.28,449.0
990035,15,2019-05-27 08:56:35,880136,0.28,449.0
990035,4,2019-05-27 12:21:51,880137,1.28,149.99
990035,4,2019-05-27 17:03:48,880138,0.483,1099.0
990035,17,2019-05-28 10:25:46,880135:880137:880138:880136,3.523,1902.98
990035,22,2019-05-28 11:34:27,880135:880137:880138:880136,3.523,1902.98
990035,4,2019-05-29 12:11:16,880136,0.28,449.0
990035,1,2019-05-29 18:01:12,880195:880205:880137:880206:880138:880136:880197,3.064,3315.97
990035,6,2019-05-29 19:32:41,880195:880205:880137:880206:880138:880136:880197,3.064,3315.97
990035,4,2019-05-30 12:51:51,880135,1.48,199.99
990035,2,2019-05-30 13:16:22,880195:880205:880137:880206:880138:880136:880197,3.064,3315.97
990035,8,2019-05-30 16:23:46,880195:880205:880137:880206:880138:880136:880197,3.064,3315.97
990035,1,2019-06-04 10:21:54,880135:880196:880300:880299:880293:880295:880296:880294:880298,7.231,7193.95
990035,6,2019-06-04 11:24:58,880135:880196:880300:880299:880293:880295:880296:880294:880298,7.231,7193.95
990035,8,2019-06-04 15:56:37,880135:880196:880300:880299:880293:880295:880296:880294:880298,7.231,7193.95
990036,5,2019-05-24 16:25:54,880141:880139:880143:880144:880142:880140,2.969,1639.96
990036,4,2019-05-24 18:41:54,880140,0.44,476.0
990036,17,2019-05-24 20:19:52,880141:880139:880143:880144:880142:880140,2.969,1639.96
990036,4,2019-05-27 08:50:47,880139,0.166,799.0
990036,4,2019-05-28 09:26:56,880143,0.2,39.99
990036,21,2019-05-28 15:22:53,880142,0.2,39.99
990036,1,2019-05-28 17:21:54,880037:880052:880034:880140:880139:880039:880179:880143:880180:880044:880042:880046,6.3420000000000005,4691.95
990036,15,2019-05-28 17:39:06,880142,0.2,39.99
990036,4,2019-05-29 12:13:25,880142,0.2,39.99
990036,6,2019-05-29 14:30:00,880037:880052:880034:880140:880139:880039:880179:880143:880180:880044:880042:880046,6.3420000000000005,4691.95
990036,8,2019-05-29 16:14:22,880037:880052:880034:880140:880139:880039:880179:880143:880180:880044:880042:880046,6.3420000000000005,4691.95
990036,4,2019-05-29 16:14:37,880141,1.48,199.99
990036,4,2019-05-30 12:51:52,880144,0.483,79.99
990036,1,2019-05-31 19:05:24,880222:880141:880029:880221:880144:880142:880272,4.891,3473.96
990036,6,2019-06-03 14:07:59,880222:880141:880029:880221:880144:880142:880272,4.891,3473.96
990036,8,2019-06-04 10:32:16,880222:880141:880029:880221:880144:880142:880272,4.891,3473.96
990036,16,2019-06-13 20:19:52,880141:880139:880143:880144:880142:880140,2.969,1639.96
990036,22,2019-06-17 11:48:14,880141:880139:880143:880144:880142:880140,2.969,1639.96
990037,5,2019-05-24 18:11:35,880145,1.37,2505.0
990037,17,2019-05-24 20:04:02,880145,1.37,2505.0
990037,21,2019-05-30 14:11:54,880145,1.37,2500.0
990037,15,2019-06-04 17:56:15,880145,1.37,2500.0
990037,4,2019-06-13 12:16:24,880145,1.37,2500.0
990037,16,2019-06-13 20:04:02,880145,1.37,2505.0
990037,1,2019-06-17 09:26:52,880533:880424:880558:880534:880559:880194:880536:880427:880145,7.683,8266.96
990037,6,2019-06-17 15:19:21,880533:880424:880558:880534:880559:880194:880536:880427:880145,7.683,8266.96
990037,8,2019-06-17 16:39:14,880533:880424:880558:880534:880559:880194:880536:880427:880145,7.683,8266.96
990037,22,2019-06-21 09:28:04,880145,1.37,2505.0
990038,5,2019-05-24 20:14:20,880146,0.2,44.99
990038,4,2019-05-27 09:35:18,880146,0.2,39.99
990038,1,2019-05-27 16:26:44,880076:880110:880074:880075:880056:880054:880146:880057:880058,5.968999999999999,4143.94
990038,6,2019-05-27 18:57:39,880076:880110:880074:880075:880056:880054:880146:880057:880058,5.968999999999999,4143.94
990038,8,2019-05-28 17:52:39,880076:880110:880074:880075:880056:880054:880146:880057:880058,5.968999999999999,4143.94
990038,17,2019-05-29 14:04:13,880146,0.2,44.99
990038,22,2019-06-17 10:13:20,880146,0.2,44.99
990039,5,2019-05-24 23:08:15,880147,1.28,154.99
990039,17,2019-05-27 08:38:54,880147,1.28,154.99
990039,21,2019-05-27 15:09:10,880147,1.28,149.99
990039,15,2019-05-29 11:09:08,880147,1.28,149.99
990039,4,2019-06-03 13:19:07,880147,1.28,149.99
990039,1,2019-06-05 13:57:20,880274:880127:880124:880147,2.526,2192.99
990039,6,2019-06-05 16:32:10,880274:880127:880124:880147,2.526,2192.99
990039,8,2019-06-05 16:43:25,880274:880127:880124:880147,2.526,2192.99
990039,22,2019-06-07 11:25:11,880147,1.28,154.99
990040,5,2019-05-25 21:24:33,880148:880149,0.6829999999999999,539.99
990040,17,2019-05-27 14:16:09,880148:880149,0.6829999999999999,539.99
990040,4,2019-05-28 09:17:12,880148,0.483,495.0
990040,1,2019-05-28 11:12:33,880089:880148:880091:880088:880092:880123:880090,5.445,4522.97
990040,6,2019-05-28 15:57:57,880089:880148:880091:880088:880092:880123:880090,5.445,4522.97
990040,21,2019-05-28 15:59:05,880149,0.2,39.99
990040,8,2019-05-29 09:08:16,880089:880148:880091:880088:880092:880123:880090,5.445,4522.97
990040,15,2019-05-29 17:29:15,880149,0.2,39.99
990040,16,2019-06-16 14:16:09,880148:880149,0.6829999999999999,539.99
990040,4,2019-06-17 14:41:52,880149,0.2,39.99
990040,1,2019-06-17 17:25:59,880601:880604:880545:880609:880544:880576:880608:880149:880547:880577,5.331,6070.96
990040,6,2019-06-18 12:06:04,880601:880604:880545:880609:880544:880576:880608:880149:880547:880577,5.331,6070.96
990040,2,2019-06-18 12:41:35,880601:880604:880545:880609:880544:880576:880608:880149:880547:880577,5.331,6070.96
990040,8,2019-06-18 16:17:30,880601:880604:880545:880609:880544:880576:880608:880149:880547:880577,5.331,6070.96
990040,22,2019-06-24 11:26:35,880148:880149,0.6829999999999999,539.99
990041,5,2019-05-26 21:36:54,880154:880153:880156:880151:880155:880150:880152,2.724,2836.97
990041,17,2019-05-27 12:03:03,880154:880153:880156:880151:880155:880150:880152,2.724,2836.97
990041,4,2019-05-27 13:40:28,880150,0.21,529.0
990041,4,2019-05-27 15:19:06,880154,0.483,495.0
990041,21,2019-05-27 17:35:34,880155,0.188,1149.0
990041,4,2019-05-28 10:05:00,880156,0.28,449.0
990041,1,2019-05-28 14:22:11,880154:880096:880156:880095:880150:880094,3.405,2451.98
990041,4,2019-05-28 14:59:35,880153,0.88,89.99
990041,6,2019-05-28 16:01:33,880154:880096:880156:880095:880150:880094,3.405,2451.98
990041,8,2019-05-29 09:58:19,880154:880096:880156:880095:880150:880094,3.405,2451.98
990041,4,2019-05-29 11:09:54,880152,0.483,79.99
990041,15,2019-05-30 11:38:50,880155,0.188,1149.0
990041,4,2019-05-31 09:09:49,880151,0.2,39.99
990041,1,2019-05-31 11:02:37,880152:880153:880151,1.5630000000000002,209.97
990041,6,2019-05-31 13:32:02,880152:880153:880151,1.5630000000000002,209.97
990041,8,2019-05-31 15:13:21,880152:880153:880151,1.5630000000000002,209.97
990041,4,2019-06-05 10:58:42,880155,0.188,1149.0
990041,1,2019-06-07 16:49:07,880419:880433:880445:880421:880436:880437:880155:880434,3.275,4606.98
990041,6,2019-06-07 19:16:45,880419:880433:880445:880421:880436:880437:880155:880434,3.275,4606.98
